lat,lng,label,status,lith,b_age,t_age,unit_name,map_source
31.91545826443132,-84.86055278539425,0,OK,"Major:{clay,sand}",64.9,56.8,"Nanafalia, Porters Creek, and Clayton Formations, undifferentiated",133
33.29354120690915,-84.57411603504838,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
31.725559407542974,-82.72366619262245,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
31.522938337907835,-82.7944517063138,0,OK,Major:{fine alluvium},2.588,0.0,Stream alluvium,133
31.96892275307141,-81.7476925412801,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
33.32129570247224,-83.68513336652754,0,OK,felsic paragneiss; paragneiss/metavolcanic gneiss,541.0,251.902,Paleozoic crystalline metamorphic rocks,154
31.95995153890909,-83.48561735703865,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
32.19690833179581,-82.79733461031893,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
32.24718241806691,-83.35720653378158,0,OK,Major:{limestone},31.9667,28.1,Suwannee Limestone and its residuum,133
31.88155030535135,-82.20377088799563,0,OK,"Major:{sandstone,claystone}",17.6463,16.5288,Neogene undifferentiated,133
33.302612903083485,-83.93607039512503,0,OK,volcanic: interlayered sedimentary and volcanic rocks,1000.0,485.4,Neoproterozoic-Cambrian volcanic: interlayered sedimentary and volcanic rocks,7
31.03240815806018,-82.96778780705857,0,OK,sedimentary,5.333,2.588,Pliocene sedimentary,7
31.037596506721414,-83.9648499711644,0,OK,"Major:{clay,sand,gravel}",2.1586,1.7292,Miccosukee Formation,133
32.39058157125342,-83.12578337452916,0,OK,"Major:{sandstone,claystone}",17.6463,17.0875,Neogene undifferentiated,133
31.954279454898188,-81.8026767588526,0,OK,Major:{fine alluvium},2.588,0.0117,Wicomico Shoreline Complex - marsh and lagoonal facies,133
